date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:49	106746/106746	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0203javaniopathcreate/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0203javaniopathcreate/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:50	92689/92689	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0204javaniopath/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0204javaniopath/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:50	129881/129881	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0205javaniopathmethods/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0205javaniopathmethods/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:50	134933/134933	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0206javaniostreams/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/02javanio2/0206javaniostreams/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:50	83137/83137	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:50	116407/116407	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0300jsonintro/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0300jsonintro/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:51	106118/106118	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0301jsonjs/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0301jsonjs/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:51	133380/133380	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0302jsonlibraries/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0302jsonlibraries/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:51	100675/100675	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0304gson/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0304gson/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:51	82231/82231	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0304gsondiagram/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0304gsondiagram/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:52	98475/98475	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0305gsoncreate/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0305gsoncreate/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:52	139645/139645	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0306creaciongson/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0306creaciongson/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:52	160996/160996	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0306transformacion/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0306transformacion/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:52	190217/190217	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0307jsonreader01/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0307jsonreader01/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:52	156093/156093	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0308jsonrename/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0308jsonrename/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:53	100334/100334	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0309jsonserialize/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0309jsonserialize/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:53	114247/114247	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0310jsondeserialize/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/0310jsondeserialize/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:53	112194/112194	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/098ejercicio/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/03json/098ejercicio/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:53	83318/83318	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/0105ejercicios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/01accesoficheros/0105ejercicios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:53	78104/78104	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:54	78969/78969	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:52:59%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:54	105585/105585	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0101databases/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0101databases/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:54	108053/108053	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0102introdb/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0102introdb/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:54	111081/111081	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0103postgresql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0103postgresql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:55	105231/105231	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0104postgres01/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/02db/0104postgres01/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:55	78786/78786	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:55	100150/100150	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0102conexiones/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0102conexiones/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:55	135644/135644	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0101procesamientosql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0101procesamientosql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:55	101541/101541	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0103excepcionessql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0103excepcionessql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:56	120024/120024	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0104resultset/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0104resultset/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:56	103843/103843	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0105resultsetbatch/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0105resultsetbatch/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:56	105694/105694	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0106preparedst/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0106preparedst/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:56	110213/110213	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0107transacciones/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0107transacciones/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:57	99689/99689	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0108clavesgeneradas/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0108clavesgeneradas/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:57	124077/124077	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0109largeobjects/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0109largeobjects/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:57	108226/108226	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0111rowset/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0111rowset/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:57	130134/130134	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0115boletines/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/03procesandosql/0115boletines/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:57	133929/133929	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/99proyecto/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/02accesobd/99proyecto/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:58	88916/88916	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:58	84937/84937	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:58	153902/153902	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/01jpa/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/01jpa/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:58	87456/87456	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/02jpavshibernate/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/02jpavshibernate/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:58	256137/256137	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/03jpaejercicio/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/03jpaejercicio/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:59	286075/286075	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/04entitymanager/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/04entitymanager/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:59	239907/239907	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/05mapeoentidades/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/05mapeoentidades/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:59	276665/276665	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/06relaciones/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/06relaciones/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:44:59	172874/172874	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/07embedidos/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/07embedidos/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:00	153668/153668	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/08colecciones/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/08colecciones/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:00	201529/201529	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/09queries/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/09queries/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:00	252946/252946	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/10jpql/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/10jpql/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:00	98655/98655	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/11paginacion/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/11paginacion/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:00	193140/193140	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/12herencia/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/12herencia/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:01	520218/520218	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/14ejercicios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/14ejercicios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:01	172456/172456	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/15boletines/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/15boletines/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:01	133587/133587	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/16dependencias/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/jpa/16dependencias/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:01	95712/95712	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/95singleton/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/95singleton/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:01	155475/155475	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/96ejerciciosrepaso/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/96ejerciciosrepaso/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:02	153224/153224	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/97ejerciciosrepaso2/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/97ejerciciosrepaso2/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:02	127684/127684	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/98ejerciciosrepaso3/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/03orm/98ejerciciosrepaso3/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:02	83745/83745	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:02	160386/160386	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/01springboot/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/01springboot/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:02	172643/172643	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/02springdata/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/02springdata/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:03	122104/122104	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/03practicajpadata/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/03practicajpadata/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:03	101716/101716	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/04repositorios/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/04repositorios/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
22:45:03	110659/110659	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Jun%202025%2008:53:00%20GMT	https://manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/05paginacion/index.html	C:/Users/Javi/Desktop/AD/AD/manuais.pages.iessanclemente.net/plantillas/dam/ad/04spring/05paginacion/index.html	(from https://manuais.pages.iessanclemente.net/plantillas/dam/ad/index.html)
